#x y z mass
#[Mpc/h] [Mpc/h] [Mpc/h] [Msun/h]
51.2826 171.6598 161.8685 0.4258E+13
142.6948 129.1781 193.8282 0.4258E+13
108.5668 192.0500 181.5388 0.4258E+13
189.2818 124.1075 186.0398 0.4258E+13
46.5497 95.4712 0.1391 0.4258E+13
161.8373 105.4630 44.0163 0.4258E+13
125.4284 3.2905 16.3139 0.4258E+13
124.3689 151.0212 12.4712 0.4258E+13
68.7347 130.8162 110.4228 0.4258E+13
103.5992 155.0553 138.8277 0.4258E+13
67.9504 22.4512 173.5996 0.4258E+13
196.6000 115.2768 172.0173 0.4253E+13
75.7673 113.8990 178.2790 0.4253E+13
63.0454 118.1902 78.8262 0.4253E+13
141.5149 39.7871 118.6762 0.4253E+13
197.4865 69.9899 139.9003 0.4253E+13
145.1109 197.3105 90.6996 0.4253E+13
157.1239 140.7163 52.4049 0.4253E+13
194.5709 74.4618 74.6586 0.4253E+13
136.1153 165.2023 20.5074 0.4253E+13
18.1331 149.2023 129.2974 0.4253E+13
174.0622 17.8138 168.0274 0.4248E+13
101.4277 77.8702 196.6890 0.4248E+13
111.6210 78.2848 169.5342 0.4248E+13
37.1757 149.7205 160.5730 0.4248E+13
123.3096 42.2576 12.3102 0.4248E+13
154.0558 18.9798 12.8117 0.4248E+13
92.6797 177.5194 18.3123 0.4248E+13
143.2850 30.9622 117.3283 0.4248E+13
49.6283 0.5038 8.1388 0.4248E+13
14.7051 28.7249 6.1079 0.4248E+13
2.2621 22.3929 44.0100 0.4248E+13
89.2980 49.1259 143.1233 0.4248E+13
16.1007 82.9169 142.7985 0.4248E+13
176.7743 131.5806 31.2404 0.4248E+13
23.5750 166.9472 108.5231 0.4248E+13
16.1907 180.7772 120.5372 0.4248E+13
186.2416 135.0357 163.2326 0.4242E+13
194.7125 63.4504 182.8332 0.4242E+13
170.6740 48.9717 158.4987 0.4242E+13
183.2207 43.6933 188.4958 0.4242E+13
12.6157 176.4919 45.8131 0.4242E+13
156.7813 6.7530 10.4048 0.4242E+13
111.0787 74.5701 130.8815 0.4242E+13
106.9902 1.5407 148.9119 0.4242E+13
192.2450 178.9762 43.9275 0.4242E+13
18.6892 55.2632 37.3473 0.4242E+13
168.6236 7.9574 81.1324 0.4242E+13
85.4561 43.4504 107.2615 0.4242E+13
53.3391 160.3076 147.4842 0.4242E+13
33.8350 120.7194 155.2388 0.4242E+13
110.6325 127.2416 121.9686 0.4242E+13
98.7182 38.4555 96.6954 0.4242E+13
40.8003 86.7404 177.9018 0.4242E+13
29.9874 79.3867 187.0287 0.4242E+13
80.2847 190.4732 187.5835 0.4237E+13
57.0557 171.7260 166.4555 0.4237E+13
143.9989 91.3140 191.0142 0.4237E+13
103.6971 60.3280 109.9779 0.4237E+13
133.7582 36.9440 136.3136 0.4237E+13
8.3323 12.7481 45.2251 0.4237E+13
74.1129 0.9328 50.6755 0.4237E+13
37.5673 33.3086 35.5261 0.4237E+13
10.8220 59.4698 39.4912 0.4237E+13
188.2779 12.3803 74.1236 0.4237E+13
101.7380 150.7514 4.5863 0.4237E+13
33.4560 36.1141 176.0320 0.4237E+13
22.9006 134.5314 97.2381 0.4232E+13
45.3738 173.9352 161.8790 0.4232E+13
138.3914 126.2832 167.9917 0.4232E+13
172.4776 105.4403 177.3600 0.4232E+13
21.4088 170.4509 193.5386 0.4232E+13
188.6456 45.9383 166.8534 0.4232E+13
56.8189 111.7762 64.7711 0.4232E+13
79.0632 118.9679 71.4519 0.4232E+13
194.2640 12.7279 49.4622 0.4232E+13
143.4393 188.4964 89.8344 0.4232E+13
58.0032 65.6781 128.5909 0.4232E+13
150.6755 169.5104 32.0921 0.4232E+13
166.2846 163.6470 119.1934 0.4232E+13
124.3461 164.7441 134.8243 0.4232E+13
1.3451 28.2096 150.3250 0.4232E+13
113.0040 176.0967 160.6985 0.4227E+13
166.1863 32.5808 19.0256 0.4227E+13
157.1572 49.0921 6.5419 0.4227E+13
48.2953 142.5264 5.8209 0.4227E+13
176.1728 116.7119 57.8509 0.4227E+13
67.8528 22.0619 102.3921 0.4227E+13
186.1340 143.8232 24.3987 0.4227E+13
0.7425 153.2689 35.5242 0.4222E+13
193.5697 66.9538 34.8857 0.4222E+13
57.5214 185.9558 32.7133 0.4222E+13
134.1702 49.7758 112.8607 0.4222E+13
166.7730 14.1749 132.1306 0.4222E+13
196.5197 88.6023 138.7484 0.4222E+13
135.8114 35.9562 127.2447 0.4222E+13
34.2519 83.5286 54.9559 0.4222E+13
160.4650 167.5017 58.9871 0.4222E+13
112.6456 76.9632 63.1876 0.4222E+13
186.1122 46.8110 65.7560 0.4222E+13
116.4251 39.4130 73.8370 0.4222E+13
199.0220 73.0166 57.0993 0.4222E+13
177.8156 54.0819 74.2638 0.4222E+13
39.6588 31.3863 169.4309 0.4222E+13
22.9854 76.3585 162.0177 0.4222E+13
120.1702 15.8341 156.5190 0.4217E+13
107.8328 21.4344 159.2708 0.4217E+13
31.9580 7.0170 77.6735 0.4217E+13
199.1828 113.8116 48.2461 0.4217E+13
150.9538 124.9729 42.0669 0.4217E+13
197.3294 78.7920 103.5265 0.4217E+13
90.4986 90.1454 104.7710 0.4217E+13
17.6378 153.2723 151.5099 0.4217E+13
128.0436 151.9899 187.8740 0.4212E+13
58.0133 144.0934 194.4549 0.4212E+13
73.6937 163.0649 57.3257 0.4212E+13
14.9955 58.3158 66.9069 0.4212E+13
164.8566 151.5835 82.0552 0.4212E+13
152.3148 11.9391 104.0184 0.4212E+13
26.9674 43.9388 100.1509 0.4212E+13
118.6584 99.9981 24.5428 0.4212E+13
169.4052 194.8406 30.6456 0.4212E+13
70.2374 25.2169 54.4595 0.4212E+13
160.5671 187.3624 97.7173 0.4212E+13
111.8048 111.8235 128.8844 0.4212E+13
120.1077 183.7752 139.7483 0.4212E+13
191.0510 129.1237 131.3457 0.4212E+13
38.5722 170.6652 177.6756 0.4207E+13
47.3665 153.5226 2.2061 0.4207E+13
94.4052 168.8009 75.8176 0.4207E+13
176.0809 72.6533 10.4017 0.4207E+13
170.3140 97.3944 3.4471 0.4207E+13
143.2940 116.6583 199.6135 0.4207E+13
38.1855 98.1278 46.8826 0.4207E+13
76.6636 28.1428 60.3656 0.4207E+13
146.0857 112.5654 40.3138 0.4207E+13
129.1546 56.5989 61.2412 0.4207E+13
167.1786 16.5699 69.6552 0.4207E+13
186.3611 125.9713 144.8006 0.4207E+13
44.6547 32.3949 159.9597 0.4207E+13
3.8401 19.4459 176.6442 0.4207E+13
10.0218 106.1713 164.7655 0.4207E+13
140.5861 171.3677 170.0181 0.4202E+13
173.4062 31.6028 176.7049 0.4202E+13
129.7901 86.8709 179.5267 0.4202E+13
1.6413 128.2990 155.8932 0.4202E+13
53.9091 197.2203 17.3261 0.4202E+13
50.5087 78.0030 44.6913 0.4202E+13
98.7592 126.7695 199.7876 0.4202E+13
111.8689 177.3036 39.9140 0.4202E+13
172.1679 8.6859 72.0468 0.4202E+13
167.1236 108.7501 9.9925 0.4202E+13
37.6771 128.3567 113.4841 0.4202E+13
92.9925 176.8181 191.8541 0.4197E+13
40.3291 178.2601 55.7142 0.4197E+13
101.5334 50.0831 25.7387 0.4197E+13
161.4571 43.8764 11.0606 0.4197E+13
178.0723 52.5359 120.8690 0.4197E+13
68.8834 96.9607 47.7438 0.4197E+13
156.2529 164.8299 53.9615 0.4197E+13
66.2494 53.2379 12.7625 0.4197E+13
59.1597 47.5273 12.5838 0.4197E+13
145.1889 155.8566 31.5286 0.4197E+13
39.1440 194.1903 115.1055 0.4197E+13
113.0140 195.8775 133.6088 0.4197E+13
4.0398 141.9485 180.4947 0.4192E+13
142.9986 82.0258 188.7598 0.4192E+13
124.6412 16.5283 25.1868 0.4192E+13
99.4135 188.6483 6.3434 0.4192E+13
22.4230 144.4215 21.5470 0.4192E+13
93.6130 145.4368 3.7177 0.4192E+13
146.7795 76.9084 147.9189 0.4192E+13
59.5866 39.3800 44.2440 0.4192E+13
39.0956 178.9417 186.5154 0.4192E+13
176.7995 134.1368 28.1045 0.4192E+13
71.7775 52.0518 198.7059 0.4192E+13
13.0580 157.8495 192.3580 0.4187E+13
157.8624 70.5711 173.5551 0.4187E+13
173.7910 15.4965 134.6319 0.4187E+13
132.8076 186.2270 78.0939 0.4187E+13
178.2610 126.5027 32.8726 0.4187E+13
184.3212 159.0910 32.6574 0.4187E+13
5.7059 109.9490 151.1461 0.4187E+13
29.3550 78.8715 192.4946 0.4187E+13
43.9099 148.2053 1.6412 0.4181E+13
156.6061 135.9747 54.2774 0.4181E+13
13.5634 71.8608 13.7997 0.4181E+13
89.1087 94.2742 16.3771 0.4181E+13
133.7203 116.3552 4.1566 0.4181E+13
69.3026 111.3982 111.0527 0.4181E+13
108.6394 152.4138 185.3560 0.4176E+13
171.4255 131.7554 176.8957 0.4176E+13
1.3932 28.2239 148.2947 0.4176E+13
19.7335 141.6939 85.6464 0.4176E+13
35.3399 148.6763 87.1294 0.4176E+13
43.0041 137.1434 74.9398 0.4176E+13
125.6796 189.8753 61.9752 0.4176E+13
158.0604 169.4770 91.1023 0.4176E+13
66.9013 65.0859 23.3581 0.4176E+13
109.3059 75.4597 104.5962 0.4176E+13
43.6475 141.0482 152.1240 0.4176E+13
16.0544 121.8893 151.8575 0.4176E+13
154.8334 186.4098 111.5247 0.4176E+13
32.4464 146.5671 75.5098 0.4171E+13
98.0020 193.6581 95.2457 0.4171E+13
37.6108 127.4612 64.6267 0.4171E+13
54.8350 178.3412 42.9638 0.4171E+13
25.2413 191.6188 22.6556 0.4171E+13
59.2230 17.5289 46.4148 0.4171E+13
12.6040 88.5143 85.6442 0.4171E+13
165.2018 61.5627 153.5078 0.4171E+13
33.5539 59.6886 113.3465 0.4171E+13
68.3144 158.6061 133.7977 0.4171E+13
155.8638 125.9106 139.7958 0.4171E+13
93.8354 131.6932 104.5563 0.4166E+13
62.0207 196.1859 46.2059 0.4166E+13
65.8024 197.3264 2.2261 0.4166E+13
70.3980 31.5183 61.5394 0.4166E+13
164.0887 194.5651 47.2117 0.4166E+13
92.9495 30.2469 12.3506 0.4166E+13
8.5925 91.6545 5.2869 0.4166E+13
12.6081 105.9583 140.9051 0.4166E+13
134.4787 131.7567 157.4442 0.4161E+13
137.6729 73.2332 186.0792 0.4161E+13
65.6067 128.5733 49.8161 0.4161E+13
12.0233 172.8066 94.5528 0.4161E+13
61.7771 33.9438 58.8081 0.4161E+13
58.3274 87.7309 57.7215 0.4161E+13
143.2439 18.7818 55.4454 0.4161E+13
79.4325 18.6034 97.5082 0.4161E+13
90.3397 73.4386 109.9838 0.4161E+13
127.6548 141.1785 27.4519 0.4161E+13
155.4301 160.6178 23.5797 0.4161E+13
20.3951 129.2905 127.5950 0.4161E+13
191.7719 99.5789 156.0951 0.4161E+13
102.9252 151.8520 115.7392 0.4161E+13
70.1401 48.7301 163.3150 0.4161E+13
53.0636 35.3945 171.8102 0.4161E+13
15.9071 47.0722 160.6652 0.4161E+13
104.6176 50.9011 48.9574 0.4156E+13
51.0281 190.1747 39.6888 0.4156E+13
72.4780 98.2100 54.5126 0.4156E+13
48.3927 52.1908 45.3837 0.4156E+13
197.1617 95.5531 110.5806 0.4156E+13
7.1843 131.5768 191.1585 0.4151E+13
90.5307 146.7839 178.4718 0.4151E+13
87.0174 177.5200 65.8907 0.4151E+13
41.3317 43.8117 32.5577 0.4151E+13
126.3857 65.2473 73.8353 0.4151E+13
146.2586 83.5464 83.3507 0.4151E+13
197.1167 13.9051 77.8202 0.4151E+13
158.5078 60.1058 80.2644 0.4151E+13
44.0662 130.9018 156.6827 0.4151E+13
183.4721 188.2193 126.4442 0.4151E+13
70.2898 47.0749 161.0848 0.4151E+13
70.7131 99.1874 185.2357 0.4151E+13
189.3965 156.7670 185.6503 0.4146E+13
65.8025 148.3452 77.0354 0.4146E+13
133.9679 75.9782 144.5091 0.4146E+13
122.1499 73.7385 140.1132 0.4146E+13
164.7910 199.2597 65.6668 0.4146E+13
138.9379 185.0424 90.0324 0.4146E+13
174.3695 66.7555 154.1748 0.4146E+13
156.7758 142.4104 19.2163 0.4146E+13
124.2732 163.4745 140.2424 0.4146E+13
172.0270 111.8645 147.5160 0.4146E+13
93.8887 0.3923 120.9943 0.4141E+13
77.5591 144.1373 177.4992 0.4141E+13
138.2472 37.1444 156.3946 0.4141E+13
15.0206 138.5156 72.4407 0.4141E+13
138.5821 103.1047 85.2878 0.4141E+13
34.2904 32.7618 23.5993 0.4141E+13
92.5552 30.4106 92.2794 0.4141E+13
74.9828 76.4886 114.9078 0.4141E+13
79.4778 50.7155 101.5180 0.4141E+13
136.5029 165.9731 23.1362 0.4141E+13
1.1133 69.6095 159.6688 0.4141E+13
120.2450 158.6241 187.3197 0.4136E+13
30.1227 166.5096 174.9888 0.4136E+13
26.3479 109.1239 44.5080 0.4136E+13
173.8608 5.1618 48.7241 0.4136E+13
95.8114 44.9626 3.0531 0.4136E+13
114.5710 179.3642 14.2452 0.4136E+13
172.3258 153.3069 26.8398 0.4136E+13
20.7732 171.1878 116.9527 0.4136E+13
109.4026 147.6253 189.6137 0.4131E+13
165.9631 39.4027 165.7699 0.4131E+13
47.2664 180.9787 92.3300 0.4131E+13
115.3445 33.0596 145.0742 0.4131E+13
129.2185 46.5055 113.7616 0.4131E+13
183.4947 173.5580 53.8096 0.4131E+13
20.4654 11.0812 2.0598 0.4131E+13
13.1827 92.8318 14.9122 0.4131E+13
127.3955 78.9777 62.6086 0.4131E+13
110.3345 125.2151 22.7817 0.4131E+13
69.0134 17.1934 38.5290 0.4131E+13
55.1094 130.5850 142.5167 0.4131E+13
43.4406 74.7491 176.2102 0.4131E+13
7.5947 158.3686 194.3862 0.4126E+13
171.5668 73.8217 113.4323 0.4126E+13
3.8218 9.6657 77.0556 0.4126E+13
67.4145 37.4265 45.4603 0.4126E+13
33.2465 180.8430 191.7393 0.4126E+13
193.0879 91.5297 109.8692 0.4126E+13
26.6947 66.7329 166.4496 0.4126E+13
136.6100 129.3854 199.1382 0.4120E+13
67.5592 192.8671 166.9917 0.4120E+13
6.6052 144.6534 178.3547 0.4120E+13
2.2927 124.4985 70.4986 0.4120E+13
127.9550 8.4976 8.8704 0.4120E+13
192.0690 31.7240 141.7899 0.4120E+13
131.7563 24.8454 76.2239 0.4120E+13
134.5964 3.9671 85.2966 0.4120E+13
1.8964 40.8468 118.8554 0.4120E+13
38.7680 139.0451 121.3618 0.4120E+13
10.0633 191.2620 146.4909 0.4120E+13
92.9268 51.5425 198.0799 0.4120E+13
8.5290 73.6342 160.6753 0.4120E+13
168.9799 117.7323 182.6232 0.4115E+13
197.3401 117.9900 184.9373 0.4115E+13
52.7056 180.3184 166.2435 0.4115E+13
51.3928 162.2894 162.3308 0.4115E+13
192.4685 80.6559 186.4517 0.4115E+13
62.1236 119.0320 76.0844 0.4115E+13
144.7045 96.7919 142.9578 0.4115E+13
100.7007 41.7009 138.7658 0.4115E+13
38.8042 53.7060 44.7450 0.4115E+13
177.6245 131.5284 66.0457 0.4115E+13
91.1490 93.1028 2.0898 0.4115E+13
84.6143 26.9698 34.2764 0.4115E+13
189.1595 54.9545 81.6427 0.4115E+13
126.0733 1.4820 15.4768 0.4115E+13
40.8440 76.4898 139.3546 0.4115E+13
56.4678 176.1718 156.8661 0.4115E+13
85.2667 12.0050 159.4722 0.4115E+13
88.1120 186.8459 9.7196 0.4110E+13
135.0350 151.1702 55.5986 0.4110E+13
156.6630 58.7109 97.5342 0.4110E+13
30.9008 90.6645 102.5687 0.4110E+13
144.4086 159.3616 16.8233 0.4110E+13
154.9251 106.2442 177.9357 0.4105E+13
143.4454 73.3291 163.9766 0.4105E+13
163.5449 33.6257 159.3041 0.4105E+13
119.1946 8.4522 162.5419 0.4105E+13
56.5928 125.9054 63.3859 0.4105E+13
122.1351 99.1093 89.2763 0.4105E+13
183.2005 87.3682 5.6991 0.4105E+13
107.2438 65.3996 26.4522 0.4105E+13
105.3035 94.4988 41.4819 0.4105E+13
83.8042 149.3049 26.3825 0.4105E+13
150.8918 44.8982 124.6240 0.4105E+13
113.4034 70.3000 116.2529 0.4105E+13
156.6785 151.3126 117.3067 0.4105E+13
90.6810 64.8381 161.4984 0.4105E+13
45.9977 111.0117 197.4946 0.4100E+13
11.1236 113.7233 72.1887 0.4100E+13
140.3895 43.1888 4.8814 0.4100E+13
94.4667 167.8110 21.8457 0.4100E+13
75.8748 35.2046 62.4329 0.4100E+13
188.8837 183.0300 76.9769 0.4100E+13
155.9918 165.6904 86.0084 0.4100E+13
9.2019 133.2764 63.1074 0.4095E+13
41.8040 39.6751 31.6743 0.4095E+13
117.6254 52.4831 83.5280 0.4095E+13
88.6224 108.8513 16.0643 0.4095E+13
151.0729 190.3273 8.8541 0.4095E+13
71.3564 59.5055 150.4262 0.4095E+13
102.2344 181.2001 155.5156 0.4090E+13
140.9187 66.7254 185.3757 0.4090E+13
48.9616 156.9405 69.6607 0.4090E+13
33.7496 120.5350 73.1934 0.4090E+13
70.6260 155.2013 63.0126 0.4090E+13
107.6158 94.8797 30.7013 0.4090E+13
84.6207 190.7845 3.7337 0.4090E+13
36.5150 99.4419 50.2889 0.4090E+13
114.1066 177.0155 59.4892 0.4090E+13
116.1863 66.9524 96.6906 0.4090E+13
73.0203 152.0246 124.7234 0.4090E+13
48.3951 193.8718 112.1596 0.4090E+13
80.2527 178.3007 44.6247 0.4090E+13
3.4421 60.1140 195.9843 0.4090E+13
194.5201 136.3023 191.9861 0.4085E+13
130.9038 20.6846 189.9970 0.4085E+13
127.9143 42.7328 52.5531 0.4085E+13
182.6154 7.1785 24.5398 0.4085E+13
68.3058 159.4695 23.9411 0.4085E+13
20.9621 24.3458 71.3778 0.4085E+13
140.2030 181.4706 62.6193 0.4085E+13
153.3049 198.3701 26.3505 0.4085E+13
139.4702 161.0267 103.3893 0.4085E+13
166.9018 136.4150 145.6868 0.4085E+13
62.7813 67.5390 192.5157 0.4085E+13
61.2921 7.2789 155.4503 0.4085E+13
48.2017 133.1613 194.5252 0.4080E+13
46.2629 94.2750 1.2823 0.4080E+13
134.7765 5.5998 23.4461 0.4080E+13
191.7796 32.6448 138.4164 0.4080E+13
81.5588 56.4518 66.2840 0.4080E+13
38.3511 4.0918 82.9375 0.4080E+13
124.5363 99.7142 52.5252 0.4080E+13
142.9088 90.8242 77.5327 0.4080E+13
142.5369 189.8068 8.1575 0.4080E+13
18.6801 142.9536 136.0769 0.4080E+13
87.0840 13.8971 173.8499 0.4080E+13
107.4902 80.6318 192.2921 0.4075E+13
77.2295 118.4752 93.2701 0.4075E+13
170.1265 84.4990 34.1210 0.4075E+13
0.9613 170.6775 23.5990 0.4075E+13
73.5902 162.3565 24.8715 0.4075E+13
83.2542 68.7115 84.9521 0.4075E+13
139.0660 121.7031 50.4582 0.4075E+13
18.3983 76.7451 14.8277 0.4075E+13
35.3393 32.0486 27.4193 0.4075E+13
65.4364 78.5824 116.2491 0.4075E+13
16.2835 10.6920 0.2479 0.4075E+13
195.0839 114.8447 113.8528 0.4075E+13
34.5304 36.2708 173.7401 0.4075E+13
4.3619 104.8881 162.2532 0.4075E+13
179.8054 105.5682 169.2495 0.4070E+13
50.3316 134.5543 198.4102 0.4070E+13
77.8764 138.4162 189.9413 0.4070E+13
174.9033 23.6814 0.6076 0.4070E+13
47.3040 178.1633 56.3042 0.4070E+13
91.3052 140.7817 103.5581 0.4070E+13
38.0503 113.4891 48.6511 0.4070E+13
197.4335 51.8235 128.4282 0.4070E+13
25.1615 9.5611 68.7996 0.4070E+13
88.1753 57.4410 85.8842 0.4070E+13
166.7339 190.4602 54.2256 0.4070E+13
111.3353 34.9636 72.8506 0.4070E+13
29.5653 25.2284 120.9094 0.4070E+13
65.7645 96.7076 183.9737 0.4070E+13
46.6516 141.9124 173.1084 0.4065E+13
158.7320 16.1016 173.8333 0.4065E+13
187.1584 60.9909 162.1280 0.4065E+13
178.7617 38.2183 28.0333 0.4065E+13
195.9336 64.6319 25.1343 0.4065E+13
125.7302 39.2520 122.6723 0.4065E+13
142.1201 66.8832 120.9631 0.4065E+13
111.4496 24.4432 132.8852 0.4065E+13
124.5769 59.2515 122.4399 0.4065E+13
54.4823 176.1279 199.0948 0.4065E+13
157.1081 187.1783 9.3256 0.4065E+13
63.0306 114.5155 41.3196 0.4060E+13
79.6438 112.3071 39.9200 0.4060E+13
41.5954 99.5189 107.3300 0.4060E+13
45.3850 90.9419 141.9350 0.4060E+13
83.6411 9.9172 94.2242 0.4060E+13
164.8353 143.4443 157.9953 0.4054E+13
103.3542 150.9364 195.8710 0.4054E+13
110.7836 45.8445 191.4865 0.4054E+13
150.7462 31.0247 40.5290 0.4054E+13
99.9388 21.6644 123.9160 0.4054E+13
46.6303 92.4472 61.5939 0.4054E+13
184.4437 78.4023 87.2929 0.4054E+13
65.7375 102.6709 105.7626 0.4054E+13
80.0460 194.2136 119.1891 0.4054E+13
161.6452 140.4960 193.9133 0.4049E+13
45.7643 183.5441 182.8898 0.4049E+13
177.7197 44.9707 165.0881 0.4049E+13
141.8041 33.8923 156.0901 0.4049E+13
71.4447 26.2465 144.4176 0.4049E+13
64.0014 196.6573 46.0482 0.4049E+13
196.3917 17.3977 47.8687 0.4049E+13
64.4668 152.4423 9.8805 0.4049E+13
4.7507 75.1594 89.9594 0.4049E+13
123.6521 188.7901 59.9288 0.4049E+13
31.7747 41.3033 120.6389 0.4049E+13
197.7525 109.2279 4.0179 0.4049E+13
170.5804 180.1008 24.5805 0.4049E+13
194.1510 117.7311 134.4670 0.4049E+13
71.6677 24.5482 57.8363 0.4044E+13
131.4608 94.7506 101.6639 0.4044E+13
30.2322 130.4125 108.1607 0.4044E+13
142.2067 81.5443 188.3733 0.4039E+13
95.5205 0.4309 139.5392 0.4039E+13
168.4594 66.0102 145.7125 0.4039E+13
88.3934 11.5575 115.8296 0.4039E+13
36.8423 10.2824 167.6363 0.4039E+13
46.2444 122.0270 176.1592 0.4034E+13
60.5320 127.0258 3.8063 0.4034E+13
99.4947 11.6206 95.9877 0.4034E+13
9.4902 3.8523 51.3884 0.4034E+13
83.1992 172.9506 118.7176 0.4034E+13
142.5035 195.4601 126.8073 0.4034E+13
124.4635 164.1506 137.4857 0.4034E+13
4.7992 8.2086 170.1454 0.4034E+13
171.0312 121.8370 192.7590 0.4029E+13
172.1197 4.7967 33.5274 0.4029E+13
177.8536 126.6471 43.6011 0.4029E+13
118.0759 188.9098 74.7091 0.4029E+13
151.3157 143.0359 58.7707 0.4029E+13
27.4189 147.1551 133.9645 0.4029E+13
60.3602 137.0240 45.4450 0.4029E+13
15.4204 56.7936 195.2745 0.4029E+13
145.2353 162.0661 153.1844 0.4024E+13
147.1207 155.7278 156.5060 0.4024E+13
47.3747 131.3349 173.2425 0.4024E+13
154.4026 52.9770 184.8298 0.4024E+13
71.5984 177.9352 27.1949 0.4024E+13
87.1161 39.6409 70.2510 0.4024E+13
150.5282 178.1657 44.8878 0.4024E+13
46.8354 28.9446 32.8422 0.4024E+13
191.6017 2.6483 67.1167 0.4024E+13
92.2704 30.0251 135.8329 0.4024E+13
0.2377 107.6244 156.0684 0.4019E+13
33.0761 140.6498 21.5056 0.4019E+13
106.7866 24.0739 125.3930 0.4019E+13
103.7347 58.8759 131.5463 0.4019E+13
133.6940 145.6407 88.1582 0.4019E+13
119.0468 57.8636 97.2459 0.4019E+13
9.0592 101.5593 44.6441 0.4019E+13
47.0340 181.0000 183.9276 0.4014E+13
76.3252 131.9583 97.1665 0.4014E+13
182.0122 35.5370 48.4892 0.4014E+13
187.4852 90.6266 37.2974 0.4014E+13
129.6243 47.8593 5.5384 0.4014E+13
49.5949 164.5359 0.9479 0.4014E+13
12.5367 163.3671 40.9530 0.4014E+13
11.4843 162.9558 41.5282 0.4014E+13
67.8626 157.1516 23.1472 0.4014E+13
188.2264 187.7375 55.3018 0.4014E+13
101.0528 192.7768 53.9201 0.4014E+13
150.5215 73.1128 64.5008 0.4014E+13
95.5375 31.5373 144.5428 0.4014E+13
190.1989 166.8898 111.8061 0.4014E+13
197.9184 140.2347 94.6533 0.4014E+13
68.3846 30.8129 193.5921 0.4014E+13
87.8746 30.6773 159.5995 0.4014E+13
17.1773 8.0355 163.9328 0.4014E+13
60.7010 141.6704 167.5142 0.4009E+13
196.2892 8.2681 168.9331 0.4009E+13
138.6711 69.4212 39.1644 0.4009E+13
76.1176 157.4158 10.1799 0.4009E+13
64.1035 79.3465 53.5236 0.4009E+13
118.7224 191.3703 49.9474 0.4009E+13
18.9694 101.5896 138.2346 0.4009E+13
87.1969 125.5834 142.3487 0.4009E+13
95.1062 51.4020 143.5522 0.4009E+13
114.4907 172.9308 167.5511 0.4004E+13
71.0675 124.3852 185.2751 0.4004E+13
177.2072 66.4723 158.1149 0.4004E+13
159.7628 20.2055 157.7697 0.4004E+13
165.9085 88.7555 184.4345 0.4004E+13
161.6199 77.4372 196.6639 0.4004E+13
35.7711 180.9403 70.5095 0.4004E+13
120.1079 199.2266 12.3156 0.4004E+13
83.4636 169.2157 32.7701 0.4004E+13
37.1973 61.4518 48.7115 0.4004E+13
103.4650 195.7955 61.3720 0.4004E+13
128.8612 98.5625 194.1672 0.4004E+13
110.5198 34.7097 84.3892 0.4004E+13
199.5755 147.1262 131.5478 0.4004E+13
107.5609 174.3128 117.5178 0.4004E+13
153.8385 143.3275 111.4058 0.4004E+13
57.9012 75.8200 156.6786 0.4004E+13
158.3828 129.8773 196.2396 0.3999E+13
154.6412 101.2538 172.8246 0.3999E+13
41.1845 128.1955 53.3783 0.3999E+13
45.8368 148.6999 66.4796 0.3999E+13
24.9720 140.0272 47.1377 0.3999E+13
27.8346 118.6643 26.2315 0.3999E+13
25.1249 179.2969 40.8937 0.3999E+13
102.4943 194.7932 49.9177 0.3999E+13
44.1457 175.6210 110.8333 0.3999E+13
45.9792 177.2619 117.1747 0.3999E+13
32.7104 184.7480 154.7631 0.3999E+13
129.4733 105.5037 96.0460 0.3999E+13
186.1756 166.1500 191.0975 0.3993E+13
111.5525 110.2100 155.4313 0.3993E+13
65.4525 134.2226 175.2629 0.3993E+13
27.8195 127.5759 39.6836 0.3993E+13
42.1801 115.9920 14.0186 0.3993E+13
72.1902 107.3064 67.2907 0.3993E+13
25.9218 93.6754 17.8490 0.3993E+13
48.7375 103.8352 22.8052 0.3993E+13
2.0840 104.0740 5.1311 0.3993E+13
94.7989 19.6288 94.8427 0.3993E+13
181.0482 181.9089 23.1796 0.3993E+13
71.0231 157.3019 131.7671 0.3993E+13
59.1751 166.6435 157.4669 0.3993E+13
119.7286 147.9021 121.8840 0.3993E+13
85.7925 13.1594 154.9312 0.3993E+13
181.5317 63.0512 2.4509 0.3988E+13
186.4799 136.6986 62.1692 0.3988E+13
132.2551 154.8914 77.0326 0.3988E+13
82.5423 51.2564 33.1038 0.3988E+13
39.6785 67.8348 8.6468 0.3988E+13
46.6145 76.0523 12.7561 0.3988E+13
27.2995 143.8534 114.0019 0.3988E+13
171.1529 189.2671 107.8943 0.3988E+13
197.0659 166.2603 170.2783 0.3983E+13
157.9062 129.6727 195.6670 0.3983E+13
108.2260 92.7401 174.1914 0.3983E+13
170.3506 90.9219 197.9773 0.3983E+13
31.0670 125.9754 70.4760 0.3983E+13
21.9566 182.4756 28.7790 0.3983E+13
21.1682 186.3769 15.4356 0.3983E+13
130.4285 51.7815 121.8518 0.3983E+13
194.0928 53.2466 143.4921 0.3983E+13
104.8908 25.2782 134.2075 0.3983E+13
89.7152 11.4286 69.2537 0.3983E+13
71.3859 99.4746 70.6068 0.3983E+13
87.2326 29.7849 81.2132 0.3983E+13
119.1519 139.7634 49.1776 0.3983E+13
79.5558 60.3510 133.0900 0.3983E+13
